order_id,visitor_id,employee_id,location_id,order_time,items_count,total_amount,payment_method
2459,1421,36,12,2025-03-16 18:47:21.145151,5,42.63,Mobile
2460,1956,197,7,2025-07-25 13:42:02.145159,2,14.57,Card
2461,1893,235,15,2025-09-29 19:45:26.145167,3,44.39,Card
2462,1131,229,9,2024-12-25 13:28:36.145174,3,25.56,Mobile
2463,1432,326,12,2025-01-18 19:00:52.145182,6,79.23,Card
2464,482,131,13,2025-04-06 16:01:44.145190,4,47.71,Mobile
2465,1767,96,8,2025-04-11 13:52:12.145198,4,67.9,Mobile
2466,154,190,13,2025-07-08 18:43:57.145205,3,39.25,Card
2467,2368,162,8,2025-11-04 13:56:36.145213,6,55.85,Mobile
2468,840,251,14,2025-03-07 19:20:57.145220,6,63.6,Card
2469,1391,387,5,2025-06-04 17:11:46.145228,2,13.45,Mobile
2470,1057,104,9,2025-10-22 17:20:05.145236,2,23.91,Card
2471,130,350,11,2025-04-17 20:31:09.145244,5,74.34,Cash
2472,1934,2,1,2025-11-21 20:55:39.145251,1,24.51,Cash
2473,376,301,5,2025-10-02 17:34:15.145258,4,24.69,Card
2474,626,252,19,2025-04-29 17:23:42.145266,6,73.73,Mobile
2475,480,385,15,2025-05-08 14:56:38.145273,4,61.82,Cash
2476,50,213,1,2025-02-18 11:04:25.145281,6,79.94,Mobile
2477,2262,127,9,2025-10-12 18:33:45.145289,1,18.64,Card
2478,1110,234,8,2025-03-05 11:17:08.145297,5,30.49,Mobile
2479,2079,71,14,2024-12-03 19:51:55.145305,2,32.2,Card
2480,690,185,13,2025-02-25 20:02:34.145313,2,20.39,Mobile
2481,1695,318,14,2025-07-21 11:30:53.145320,6,73.42,Mobile
2482,1285,226,4,2025-05-24 20:55:05.145328,2,26.72,Mobile
2483,1189,381,4,2025-07-02 20:25:38.145336,4,61.94,Cash
2484,1684,265,12,2025-11-01 15:10:25.145343,2,24.63,Card
2485,1484,270,16,2025-07-07 14:52:58.145351,4,45.2,Cash
2486,1510,42,3,2025-09-19 16:34:50.145359,6,67.33,Mobile
2487,827,61,10,2025-03-02 20:16:43.145367,1,19.91,Cash
2488,371,24,17,2025-01-28 19:49:09.145375,3,50.25,Mobile
2489,335,374,2,2025-03-21 20:28:13.145383,6,79.53,Card
2490,2342,286,11,2025-11-15 12:58:27.145391,4,36.65,Mobile
2491,2303,5,13,2025-11-01 19:23:02.145398,1,29.62,Card
2492,717,10,3,2025-03-06 14:22:04.145406,5,66.94,Cash
2493,782,139,6,2025-03-15 13:41:02.145414,6,69.87,Cash
2494,2293,194,2,2025-06-17 10:43:31.145422,6,56.04,Cash
2495,2182,365,20,2024-12-24 20:16:38.145438,5,64.86,Mobile
2496,1571,118,10,2025-07-17 13:13:07.145446,2,36.31,Mobile
2497,2146,369,6,2025-03-05 10:17:03.145454,1,10.31,Mobile
2498,1636,168,15,2024-12-26 16:15:06.145462,5,31.27,Cash
2499,1309,296,7,2025-01-10 20:22:48.145470,6,69.48,Card
2500,1979,74,4,2025-04-26 12:11:25.145482,3,22.1,Card
2501,1347,183,15,2025-03-24 18:47:58.145491,1,15.25,Card
2502,1861,329,11,2025-04-16 20:55:26.145499,6,68.29,Card
2503,916,327,16,2025-08-08 17:57:53.145506,1,26.18,Card
2504,2212,147,2,2025-05-06 20:51:45.145514,4,34.81,Mobile
2505,2020,16,18,2025-09-18 11:12:01.145522,1,3.63,Cash
2506,804,362,2,2025-03-03 14:35:57.145530,5,46.32,Mobile
2507,1039,248,18,2025-02-14 18:27:31.145537,6,70.91,Card
2508,647,142,18,2025-04-18 13:51:01.145545,6,55.4,Mobile
2509,203,191,2,2025-08-13 13:51:56.145552,6,72.86,Mobile
2510,787,252,1,2025-07-23 13:10:28.145560,3,45.18,Cash
2511,1107,379,8,2025-02-17 12:00:35.145568,1,11.25,Cash
2512,1645,318,12,2025-02-10 20:58:45.145575,4,13.43,Card
2513,1434,317,18,2025-10-24 17:19:33.145583,3,7.78,Card
2514,405,242,11,2025-01-05 20:29:57.145590,3,35.65,Card
2515,865,74,19,2025-03-27 14:53:18.145598,3,15.19,Card
2516,1813,268,8,2025-05-30 18:14:20.145606,5,67.35,Cash
2517,2236,300,10,2025-01-25 18:45:25.145613,1,27.4,Mobile
2518,794,35,19,2024-12-19 14:34:53.145621,3,23.66,Mobile
2519,2168,149,4,2025-02-03 11:20:10.145628,4,62.13,Cash
2520,1387,46,14,2025-05-04 15:26:50.145636,5,46.28,Mobile
2521,1472,214,10,2025-03-20 19:17:01.145644,3,50.89,Card
2522,1202,33,14,2025-05-04 14:01:15.145651,2,11.51,Card
2523,646,138,13,2025-03-30 11:47:01.145659,5,38.52,Cash
2524,522,210,8,2025-01-06 15:41:14.145666,5,20.04,Cash
2525,2415,22,15,2025-01-14 17:57:53.145674,4,65.59,Card
2526,1981,315,9,2025-02-16 09:14:06.145682,2,44.98,Cash
2527,161,110,19,2025-07-30 17:12:30.145690,5,53.58,Cash
2528,1962,154,6,2024-12-21 16:17:10.145698,6,76.09,Card
2529,299,102,6,2025-02-15 13:10:50.145705,5,53.11,Cash
2530,215,253,11,2025-02-27 10:28:40.145713,1,11.83,Cash
2531,1912,202,10,2025-03-16 15:21:25.145721,1,17.0,Mobile
2532,1370,233,5,2025-06-08 17:26:37.145729,2,41.76,Cash
2533,2260,173,7,2024-12-05 12:24:21.145736,3,12.23,Mobile
2534,1600,292,13,2025-07-14 15:15:24.145744,2,7.88,Mobile
2535,107,237,20,2025-03-07 14:10:16.145752,1,30.08,Mobile
2536,562,266,7,2025-06-10 18:05:28.145759,2,21.52,Cash
2537,922,248,5,2025-11-01 17:36:23.145767,4,48.03,Cash
2538,1607,16,17,2025-09-08 16:24:05.145774,5,52.47,Card
2539,1564,390,1,2025-05-11 14:08:47.145782,3,55.09,Card
2540,700,256,13,2025-08-24 15:27:16.145789,6,32.68,Mobile
2541,1740,371,18,2025-08-27 18:04:59.145797,4,51.11,Card
2542,2085,344,13,2025-01-31 16:27:08.145804,6,45.18,Card
2543,939,42,14,2025-10-07 20:47:08.145812,1,9.81,Card
2544,1017,338,17,2025-05-07 14:59:20.145820,6,75.77,Mobile
2545,1845,332,12,2025-11-24 20:00:21.145828,1,19.76,Card
2546,1011,367,16,2025-02-02 20:47:49.145836,1,29.33,Cash
2547,837,279,18,2025-03-26 20:26:26.145843,6,73.43,Mobile
2548,1396,313,12,2025-01-08 13:35:51.145851,3,18.86,Mobile
2549,2339,182,16,2025-08-01 14:47:47.145859,4,19.37,Mobile
2550,1869,125,15,2024-12-12 12:22:27.145866,1,25.13,Card
2551,324,178,6,2025-09-03 14:30:06.145874,5,66.64,Cash
2552,1583,108,3,2025-10-11 13:55:55.145881,6,46.04,Mobile
2553,1256,118,8,2025-11-22 15:00:18.145889,2,35.38,Mobile
2554,1599,19,3,2025-05-28 11:38:27.145897,6,77.61,Card
2555,914,380,3,2025-01-07 11:13:41.145905,3,48.49,Cash
2556,2464,346,15,2025-10-24 12:13:18.145913,3,10.47,Mobile
2557,1043,281,12,2025-02-19 15:23:46.145920,2,40.2,Mobile
2558,548,284,17,2025-06-07 20:35:49.145928,1,26.19,Cash
2559,1574,155,15,2025-08-18 17:47:04.145936,3,32.68,Card
2560,978,38,13,2024-12-31 18:30:06.145943,6,62.21,Cash
2561,1995,239,14,2025-06-18 15:14:38.145951,6,69.67,Card
2562,129,387,6,2025-03-26 11:12:21.145959,5,55.14,Mobile
2563,1551,183,13,2024-12-14 13:40:36.145967,2,9.08,Mobile
2564,725,59,14,2025-04-06 18:25:21.145975,4,49.96,Mobile
2565,1383,45,3,2025-11-10 20:09:31.145982,6,71.93,Mobile
2566,506,115,12,2025-07-25 14:10:37.145990,1,23.58,Cash
2567,179,315,11,2024-11-27 19:54:39.145997,3,34.16,Mobile
2568,26,24,10,2025-10-07 12:06:33.146005,6,39.67,Mobile
2569,226,39,7,2025-02-22 19:22:45.146013,4,52.02,Card
2570,41,387,2,2025-02-14 13:58:49.146020,2,14.58,Mobile
2571,490,388,18,2025-09-07 17:15:35.146028,2,11.04,Card
2572,1406,133,15,2025-10-15 17:22:14.146036,3,11.78,Mobile
2573,579,239,14,2025-03-29 12:16:06.146043,5,66.43,Cash
2574,2318,107,1,2025-02-12 09:05:15.146051,5,62.7,Mobile
2575,1998,81,2,2025-03-19 13:23:59.146059,3,43.24,Card
2576,591,309,8,2025-02-23 12:26:56.146066,5,78.12,Mobile
2577,432,136,8,2025-03-15 13:10:46.146074,1,26.47,Cash
2578,1077,241,7,2025-04-09 12:03:37.146081,1,5.28,Card
2579,1248,73,3,2025-06-15 16:20:26.146089,4,59.11,Cash
2580,1533,394,5,2025-03-11 17:09:01.146096,3,42.58,Cash
2581,1449,266,16,2025-04-29 12:11:17.146104,3,9.96,Cash
2582,1519,348,13,2025-01-14 14:19:32.146112,2,25.52,Card
2583,770,167,15,2025-06-12 11:01:45.146119,5,47.48,Cash
2584,2413,74,12,2025-02-08 19:56:01.146127,5,62.93,Card
2585,1990,54,8,2025-02-05 17:44:43.146135,1,13.4,Card
2586,1142,344,14,2025-03-09 14:36:11.146142,4,28.44,Mobile
2587,244,88,20,2024-12-06 12:05:08.146150,4,47.85,Card
2588,42,112,18,2024-12-24 19:10:37.146158,2,42.28,Cash
2589,1891,297,10,2025-08-06 13:32:33.146167,5,77.73,Card
2590,2260,180,5,2025-04-06 20:12:07.146174,6,58.16,Mobile
2591,1883,363,5,2025-08-01 11:14:22.146182,6,74.42,Cash
2592,2115,224,10,2025-03-25 14:59:37.146190,1,25.88,Mobile
2593,832,231,18,2024-12-01 11:52:41.146197,3,18.11,Card
2594,1779,42,9,2025-08-19 16:33:53.146205,5,63.24,Cash
2595,221,143,8,2025-03-08 12:00:16.146213,5,52.86,Cash
2596,1051,226,6,2025-11-11 12:38:32.146221,2,20.14,Cash
2597,256,72,18,2025-03-13 19:25:15.146228,4,55.04,Card
2598,431,211,4,2025-10-04 17:13:25.146235,2,38.91,Card
2599,2031,207,1,2025-03-26 14:15:42.146242,5,52.75,Card
2600,1857,389,5,2024-12-11 17:55:37.146249,3,21.99,Mobile
2601,2207,395,8,2025-07-09 11:08:51.146256,1,14.36,Mobile
2602,942,149,6,2024-12-22 11:40:26.146263,4,55.21,Mobile
2603,657,71,15,2025-03-29 11:12:34.146270,6,45.36,Mobile
2604,1493,94,8,2025-08-10 14:49:47.146277,5,69.21,Mobile
2605,1942,295,2,2025-11-18 11:50:15.146284,3,9.67,Mobile
2606,2217,266,1,2025-06-15 14:24:17.146290,5,68.09,Cash
2607,571,289,10,2025-10-16 13:03:39.146297,4,42.77,Cash
2608,223,111,17,2025-11-20 12:09:10.146304,3,38.95,Mobile
2609,524,360,15,2025-10-03 11:13:42.146311,4,58.2,Cash
2610,837,287,5,2025-09-12 12:00:05.146319,6,43.4,Cash
2611,216,50,12,2025-07-20 17:35:03.146327,6,74.18,Cash
2612,1545,254,3,2025-02-11 11:38:41.146335,3,41.35,Mobile
2613,2183,213,8,2024-12-05 19:10:38.146342,3,28.33,Cash
2614,384,164,10,2025-09-09 12:40:10.146350,5,25.97,Card
2615,743,7,18,2025-08-25 20:22:23.146357,1,7.94,Card
2616,1454,185,16,2025-06-01 14:30:41.146365,5,71.42,Cash
2617,1666,5,8,2025-08-10 14:30:38.146372,1,14.06,Card
2618,88,280,11,2024-11-28 16:43:55.146380,1,9.29,Card
2619,1422,142,11,2025-07-26 19:34:45.146388,3,63.52,Card
2620,1073,61,6,2025-01-10 21:52:58.146396,1,21.92,Mobile
2621,615,47,20,2025-07-25 17:49:54.146404,6,73.36,Cash
2622,2307,397,14,2025-06-03 11:07:57.146411,2,23.11,Mobile
2623,1685,128,12,2024-12-04 20:36:50.146419,1,20.47,Cash
2624,1954,202,16,2025-06-17 12:35:26.146438,5,57.31,Mobile
2625,2196,139,18,2025-01-27 14:53:43.146446,5,55.31,Card
2626,2174,113,15,2025-11-06 21:35:23.146453,3,40.67,Cash
2627,294,248,16,2025-07-14 13:33:36.146461,6,70.25,Card
2628,1225,118,19,2025-05-17 13:50:08.146469,2,35.19,Mobile
2629,816,111,18,2025-09-25 17:47:21.146481,6,71.61,Mobile
2630,1531,83,15,2025-03-06 12:36:31.146489,4,53.41,Mobile
2631,655,17,14,2025-03-08 17:56:54.146497,4,44.93,Cash
2632,607,48,15,2025-02-11 21:32:37.146505,4,48.47,Cash
2633,1385,242,18,2024-12-31 21:48:00.146512,3,37.97,Mobile
2634,265,197,1,2025-09-06 12:33:48.146520,3,14.61,Cash
2635,1677,117,11,2025-10-14 17:02:29.146528,4,22.92,Mobile
2636,1184,293,17,2024-12-28 11:36:17.146536,6,79.28,Mobile
2637,1044,395,12,2025-02-14 12:04:33.146543,5,46.78,Cash
2638,405,381,13,2025-10-22 20:42:01.146551,1,6.61,Mobile
2639,2387,354,12,2025-05-24 21:31:15.146559,3,27.55,Card
2640,119,24,13,2025-03-16 14:36:48.146567,5,72.93,Cash
2641,1807,181,7,2024-12-24 16:06:17.146575,3,56.19,Mobile
2642,2056,397,2,2025-11-04 19:04:37.146583,1,27.44,Cash
2643,329,226,16,2025-02-28 13:11:54.146590,4,59.29,Cash
2644,1767,15,7,2025-11-10 18:19:18.146598,1,24.36,Cash
2645,165,144,9,2025-11-05 12:15:31.146605,1,17.58,Card
2646,1267,290,15,2025-09-01 20:30:27.146613,3,41.75,Mobile
2647,1172,187,2,2025-07-21 12:43:20.146620,6,55.73,Card
2648,1023,151,15,2025-10-23 12:26:51.146628,5,71.12,Cash
2649,369,222,7,2025-05-07 14:01:27.146636,1,18.92,Mobile
2650,531,66,2,2025-03-27 12:51:13.146643,5,56.94,Cash
2651,662,303,14,2025-07-31 14:45:18.146651,2,29.45,Card
2652,176,221,7,2025-05-06 12:33:47.146658,1,32.28,Mobile
2653,280,338,1,2025-07-01 12:59:10.146666,4,47.36,Card
2654,1690,384,7,2025-06-19 13:38:42.146673,4,37.43,Cash
2655,1423,146,8,2025-08-12 18:43:18.146681,2,26.27,Card
2656,2143,168,1,2025-10-29 16:42:55.146688,2,17.86,Cash
2657,731,347,13,2025-03-18 16:37:15.146696,2,30.43,Cash
2658,54,148,1,2025-08-29 21:03:32.146704,2,34.56,Cash
2659,1468,25,6,2025-09-18 17:06:33.146712,6,45.89,Cash
2660,1018,3,12,2025-01-04 17:56:26.146719,3,27.68,Cash
2661,221,31,5,2025-02-01 17:31:07.146727,1,28.16,Mobile
2662,2205,337,10,2025-08-11 15:41:33.146735,5,66.32,Cash
2663,49,47,1,2025-04-23 14:26:35.146742,5,55.3,Card
2664,313,326,19,2025-09-27 12:47:05.146750,2,41.18,Card
2665,2138,287,14,2025-03-22 12:57:00.146757,6,61.25,Card
2666,1201,384,14,2025-06-15 12:21:26.146764,4,72.17,Cash
2667,274,185,3,2025-08-23 14:04:50.146772,1,10.4,Mobile
2668,365,217,5,2025-09-21 17:09:39.146779,3,9.13,Mobile
2669,1187,303,19,2024-12-10 18:10:24.146787,4,76.59,Mobile
2670,991,316,4,2025-07-17 15:41:38.146795,5,24.54,Card
2671,557,156,2,2025-04-26 11:15:00.146802,6,75.9,Mobile
2672,1053,92,6,2025-10-22 14:01:28.146810,5,50.54,Cash
2673,577,232,8,2025-01-02 11:39:23.146817,1,14.0,Mobile
2674,1138,260,17,2025-06-03 20:31:28.146825,1,11.73,Cash
2675,1041,2,5,2025-01-07 14:40:59.146834,3,15.76,Mobile
2676,1856,184,5,2024-12-29 15:36:47.146842,2,27.77,Cash
2677,1975,31,3,2025-10-06 10:20:38.146850,3,40.43,Mobile
2678,1507,128,6,2024-12-16 13:03:18.146857,5,61.87,Cash
2679,1880,278,19,2025-05-14 17:25:08.146865,5,68.84,Card
2680,451,23,8,2025-03-29 14:59:43.146872,3,41.41,Cash
2681,1527,395,1,2025-01-18 17:26:25.146880,4,53.67,Cash
2682,2085,188,13,2025-01-14 14:19:45.146888,2,9.14,Cash
2683,312,316,6,2025-04-17 18:03:50.146895,2,23.91,Card
2684,1942,354,15,2025-05-26 14:10:00.146903,1,19.5,Card
2685,313,387,17,2025-04-06 21:19:35.146910,2,30.12,Mobile
2686,754,150,16,2024-12-27 12:06:42.146918,1,12.71,Mobile
2687,1360,35,7,2025-10-21 14:14:53.146926,6,77.96,Mobile
2688,2407,348,18,2025-01-02 14:09:00.146933,2,9.57,Cash
2689,289,208,4,2024-12-27 11:30:24.146941,2,24.91,Mobile
2690,1453,171,12,2025-09-10 11:27:19.146948,5,61.98,Mobile
2691,624,71,4,2025-11-10 19:34:19.146957,2,39.8,Cash
2692,443,323,11,2025-11-24 21:37:28.146964,5,39.87,Cash
2693,2449,57,13,2025-09-03 20:11:15.146972,1,13.57,Cash
2694,610,333,9,2024-12-31 12:02:28.146979,3,25.31,Cash
2695,1858,268,14,2025-08-22 21:51:52.146986,4,61.77,Mobile
2696,2264,319,18,2025-06-21 20:11:20.146994,3,33.97,Mobile
2697,1057,84,9,2025-10-23 19:16:29.147002,5,60.12,Cash
2698,1423,34,13,2025-03-19 15:59:20.147009,5,68.29,Card
2699,969,121,11,2025-08-09 14:51:16.147017,2,12.93,Card
2700,524,330,12,2025-04-15 17:45:33.147025,6,68.58,Cash
2701,1768,179,6,2025-11-17 20:04:56.147032,5,66.77,Card
2702,2220,27,18,2025-03-06 20:33:59.147039,1,19.44,Mobile
2703,436,69,4,2025-10-14 16:02:38.147046,5,41.73,Cash
2704,1157,267,20,2025-03-22 13:39:46.147054,6,42.9,Card
2705,1730,367,7,2025-09-09 14:08:51.147061,3,31.1,Mobile
2706,2221,306,9,2025-08-11 17:49:09.147069,2,44.82,Cash
2707,1308,208,2,2025-07-30 20:20:50.147077,1,19.56,Mobile
2708,2325,266,7,2025-06-24 14:11:18.147085,1,13.41,Mobile
2709,380,25,11,2025-11-19 19:15:08.147092,4,42.42,Card
2710,496,390,14,2025-03-05 19:35:48.147099,1,27.98,Mobile
2711,534,203,14,2025-09-06 15:35:33.147107,6,36.68,Mobile
2712,2297,148,18,2025-08-27 11:51:32.147115,2,36.37,Card
2713,656,143,9,2025-04-29 19:23:59.147122,4,57.98,Card
2714,1836,4,18,2025-11-03 10:46:46.147130,2,17.95,Card
2715,2413,68,5,2025-08-04 11:24:02.147138,4,24.31,Cash
2716,2468,340,18,2025-02-10 19:05:46.147145,4,25.29,Cash
2717,1503,44,7,2024-11-29 13:51:31.147153,4,52.23,Card
2718,1201,107,16,2025-07-15 12:24:47.147161,6,38.71,Mobile
2719,955,261,10,2024-11-28 14:41:19.147169,6,65.6,Mobile
2720,1164,353,5,2025-03-13 13:10:26.147177,2,15.64,Cash
2721,2142,146,7,2025-08-23 20:01:18.147185,2,5.42,Cash
2722,684,117,14,2025-10-16 18:51:52.147192,6,55.83,Mobile
2723,2268,25,15,2025-05-23 20:27:06.147200,4,47.5,Card
2724,878,3,1,2025-11-13 13:33:52.147207,2,38.5,Card
2725,1979,119,12,2025-03-05 19:36:03.147215,5,40.31,Mobile
2726,1927,13,15,2025-01-19 18:20:16.147222,5,74.28,Card
2727,509,76,11,2025-05-26 15:47:49.147242,3,31.67,Card
2728,1992,112,7,2025-08-14 14:09:20.147249,5,59.6,Mobile
2729,1883,137,18,2025-08-23 18:36:35.147257,4,43.73,Card
2730,671,284,8,2025-08-21 12:44:03.147264,3,50.84,Cash
2731,2120,367,4,2025-06-15 15:08:21.147271,2,34.25,Card
2732,1487,392,14,2025-11-02 11:12:40.147278,3,36.84,Card
2733,221,10,2,2025-05-11 11:26:20.147286,6,65.98,Cash
2734,1573,339,2,2025-09-22 15:14:20.147293,4,62.72,Card
2735,1989,63,14,2024-12-30 14:42:58.147301,4,56.01,Cash
2736,498,324,12,2025-09-18 17:11:53.147308,1,13.26,Mobile
2737,1753,16,2,2025-01-17 11:00:44.147315,5,72.89,Mobile
2738,131,1,7,2025-07-17 19:39:41.147322,5,74.58,Cash
2739,1898,158,5,2025-07-17 18:50:10.147330,3,23.85,Card
2740,2462,319,7,2025-04-17 20:53:58.147337,6,58.3,Card
2741,941,142,14,2025-07-30 11:36:40.147364,3,43.98,Mobile
2742,2480,338,7,2025-06-10 14:24:12.147371,5,30.99,Card
2743,728,243,5,2025-09-26 17:40:26.147379,4,17.96,Cash
2744,1041,302,11,2025-10-12 13:45:22.147386,2,26.8,Cash
2745,2373,179,16,2025-05-17 10:54:37.147394,6,75.08,Card
2746,1973,4,15,2024-12-25 18:31:31.147402,4,25.71,Mobile
2747,1776,65,7,2025-04-19 17:46:48.147409,2,6.01,Mobile
2748,928,315,16,2025-03-13 17:10:49.147417,6,62.87,Card
2749,2140,248,14,2025-01-02 21:00:01.147424,6,73.98,Cash
2750,2037,116,11,2025-01-08 15:55:08.147432,1,7.06,Card
2751,2330,11,11,2025-09-22 17:11:13.147440,3,62.75,Cash
2752,2107,199,20,2025-05-20 14:25:15.147448,1,6.7,Mobile
2753,495,155,11,2025-02-19 14:05:41.147464,4,25.05,Cash
2754,1986,189,14,2025-07-10 21:56:38.147472,3,37.74,Cash
2755,450,380,7,2025-10-25 18:11:26.147484,1,20.97,Mobile
2756,4,387,4,2025-05-15 13:23:29.147491,2,33.5,Cash
2757,283,43,9,2025-10-26 11:56:44.147499,1,3.91,Mobile
2758,573,244,3,2025-04-29 19:54:38.147507,1,2.31,Cash
2759,2243,77,9,2025-09-24 17:43:00.147515,4,40.43,Cash
2760,1744,35,2,2025-07-16 17:06:09.147523,6,75.71,Mobile
2761,1769,353,3,2025-03-21 17:23:03.147530,3,26.71,Mobile
2762,2421,179,18,2024-11-24 14:57:24.147538,3,43.5,Mobile
2763,2269,161,2,2024-11-30 14:58:49.147546,6,77.39,Card
2764,1014,40,14,2024-12-28 20:56:52.147555,1,28.27,Cash
2765,1714,48,4,2025-04-26 19:09:09.147562,1,23.25,Cash
2766,1577,196,16,2025-03-03 19:41:03.147570,4,21.01,Card
2767,929,357,17,2025-04-01 18:52:30.147578,2,26.62,Card
2768,1093,51,11,2025-01-22 15:26:38.147585,4,54.44,Card
2769,818,181,19,2025-01-15 18:25:38.147593,2,46.36,Mobile
2770,363,197,19,2025-05-25 20:57:42.147601,1,8.15,Card
2771,1284,121,16,2025-10-04 18:19:29.147608,1,11.66,Cash
2772,1060,169,7,2025-06-13 14:17:39.147616,3,21.97,Mobile
2773,1020,191,17,2025-05-11 16:50:35.147624,1,9.7,Mobile
2774,2001,280,11,2025-03-28 16:04:42.147631,5,70.21,Mobile
2775,39,41,16,2025-05-22 20:12:14.147639,4,62.51,Cash
2776,541,84,3,2025-10-27 09:51:58.147647,6,62.95,Mobile
2777,2421,70,4,2025-04-19 20:28:09.147654,4,57.91,Cash
2778,2443,56,17,2025-01-04 12:40:15.147662,1,6.52,Card
2779,931,65,5,2025-06-11 18:50:17.147669,6,60.76,Cash
2780,725,352,10,2025-03-21 10:10:27.147677,6,67.64,Cash
2781,2041,121,1,2025-03-21 18:03:30.147685,2,26.45,Card
2782,882,362,8,2025-08-10 10:43:16.147692,4,50.61,Mobile
2783,603,341,7,2025-11-10 11:00:27.147700,5,74.56,Card
2784,2187,29,7,2025-03-11 13:27:09.147708,5,51.06,Cash
2785,262,200,10,2025-11-02 19:06:46.147715,4,44.59,Mobile
2786,39,323,15,2025-08-31 11:56:33.147723,6,68.22,Cash
2787,1058,15,6,2025-04-20 11:32:34.147731,5,46.1,Cash
2788,1163,136,14,2025-06-02 11:24:48.147738,4,31.3,Mobile
2789,737,90,20,2025-06-09 14:14:44.147745,4,50.01,Cash
2790,709,79,13,2025-05-21 19:33:55.147753,4,35.89,Card
2791,953,17,6,2025-05-21 09:41:08.147760,3,44.67,Cash
2792,1763,232,10,2024-12-19 19:50:20.147768,6,73.66,Mobile
2793,26,65,18,2025-03-18 14:27:18.147776,1,27.19,Cash
2794,1329,282,14,2025-11-23 19:31:20.147783,6,67.35,Cash
2795,851,176,3,2025-10-25 18:47:06.147791,5,74.31,Card
2796,365,219,7,2025-02-09 14:52:20.147799,6,60.86,Cash
2797,1089,102,3,2025-06-15 20:42:48.147807,5,42.27,Cash
2798,572,334,3,2025-01-09 09:18:31.147814,5,55.19,Cash
2799,60,56,10,2025-05-12 15:14:37.147822,4,32.9,Card
2800,1551,319,17,2025-11-02 20:27:22.147830,4,57.74,Mobile
2801,1490,14,19,2025-09-14 13:25:12.147837,1,10.7,Card
2802,448,363,13,2025-05-19 17:12:58.147845,3,52.36,Cash
2803,1897,73,15,2025-07-07 11:29:22.147852,4,41.41,Card
2804,242,235,11,2025-04-11 19:24:04.147860,4,38.8,Card
2805,1375,320,12,2025-07-22 11:54:26.147867,2,19.68,Cash
2806,225,155,16,2024-12-26 18:24:28.147875,5,44.35,Mobile
2807,1734,88,1,2025-03-18 17:09:49.147882,4,27.92,Cash
2808,603,31,3,2025-09-12 14:03:24.147890,5,72.12,Mobile
2809,429,41,20,2025-02-09 11:56:39.147898,1,15.41,Card
2810,1899,377,20,2025-11-13 20:23:18.147905,1,15.98,Card
2811,1912,49,4,2024-12-19 12:10:35.147913,3,36.42,Card
2812,1466,135,16,2025-05-26 11:37:17.147921,1,13.5,Card
2813,2107,56,5,2025-08-08 09:56:00.147928,3,38.01,Cash
2814,802,362,4,2025-08-22 10:45:10.147936,3,47.45,Cash
2815,966,284,16,2025-05-01 09:13:21.147943,3,47.27,Mobile
2816,2166,104,14,2025-06-20 18:54:43.147951,4,27.72,Cash
2817,951,334,5,2025-01-09 11:52:04.147959,3,49.34,Cash
2818,2400,107,10,2025-08-20 17:19:31.147967,2,16.2,Mobile
2819,2279,116,20,2025-08-06 18:35:16.147974,4,29.09,Card
2820,24,286,9,2025-03-23 20:41:18.147982,6,63.33,Card
2821,90,288,16,2025-02-27 15:40:44.147990,6,48.25,Mobile
2822,2436,331,14,2025-05-24 12:11:44.147998,6,57.6,Mobile
2823,1893,170,11,2024-12-22 18:23:58.148005,2,24.1,Card
2824,1019,234,19,2025-08-29 14:24:25.148013,2,30.81,Mobile
2825,149,366,13,2025-08-24 11:07:40.148020,4,35.71,Cash
2826,256,1,9,2024-12-07 12:29:43.148028,1,33.18,Card
2827,1043,310,15,2025-07-19 17:58:31.148036,2,19.52,Cash
2828,811,188,6,2025-11-10 20:58:46.148044,2,13.91,Mobile
2829,1708,225,11,2025-04-13 19:15:50.148052,6,76.61,Card
2830,926,192,16,2025-11-15 12:33:01.148060,3,43.02,Card
2831,2352,137,15,2025-05-13 20:14:13.148067,3,47.72,Cash
2832,1699,331,9,2025-01-07 12:19:42.148075,2,30.74,Card
2833,1865,294,6,2025-07-25 20:12:44.148083,3,55.27,Cash
2834,1662,238,18,2024-11-24 12:05:21.148090,3,32.27,Card
2835,2101,195,6,2025-05-21 13:05:22.148098,6,78.47,Cash
2836,2018,241,15,2025-03-23 13:40:21.148106,5,39.54,Cash
2837,2386,206,16,2025-02-20 14:13:59.148114,3,60.19,Mobile
2838,1076,260,8,2025-11-12 21:52:09.148122,6,58.53,Cash
2839,694,215,14,2025-09-02 19:23:41.148129,1,19.38,Cash
2840,1322,268,11,2025-03-04 14:57:42.148137,6,55.87,Cash
2841,359,294,16,2025-03-12 17:18:49.148145,1,15.51,Card
2842,1959,32,3,2025-01-23 18:21:28.148153,3,25.66,Mobile
2843,163,165,16,2025-01-20 11:21:12.148161,1,5.64,Card
2844,145,337,13,2025-08-12 18:41:07.148168,3,10.43,Cash
2845,2441,147,5,2025-08-31 18:40:39.148177,6,55.29,Mobile
2846,444,270,9,2025-08-05 19:27:17.148184,4,35.53,Card
2847,912,196,15,2025-04-27 18:27:54.148193,5,33.68,Mobile
2848,1238,76,6,2025-09-27 10:50:56.148201,2,35.03,Card
2849,1920,7,12,2025-11-01 17:32:24.148209,5,64.68,Card
2850,2014,132,5,2025-03-10 18:28:04.148217,3,24.06,Mobile
